id;name;country_id;country_code;state_code;latitude;longitude
4149;Sežana Municipality;201;SI;111;45.7275109;13.8661931
4170;Škocjan Municipality;201;SI;121;45.9175454;15.3101736
4316;Škofja Loka Municipality;201;SI;122;46.1409844;14.2811873
4169;Slovenj Gradec City Municipality;201;SI;112;46.4877718;15.0729478
4332;Slovenska Bistrica Municipality;201;SI;113;46.3919813;15.5727869
4198;Slovenske Konjice Municipality;201;SI;114;46.3369191;15.4214708
4285;Šmarje pri Jelšah Municipality;201;SI;124;46.2287025;15.5190353
4289;Šmarješke Toplice Municipality;201;SI;206;45.8680377;15.2347422
4296;Šmartno ob Paki Municipality;201;SI;125;46.3290372;15.0333937
4279;Šmartno pri Litiji Municipality;201;SI;194;46.0454971;14.8410133
4277;Sodražica Municipality;201;SI;179;45.7616565;14.6352853
4261;Solčava Municipality;201;SI;180;46.4023526;14.6802304
4248;Šoštanj Municipality;201;SI;126;46.3782836;15.0461378
4263;Središče ob Dravi;201;SI;202;46.3959282;16.2704915
4259;Starše Municipality;201;SI;115;46.4674331;15.7640546
4185;Štore Municipality;201;SI;127;46.2222514;15.3126116
4333;Straža Municipality;201;SI;203;45.7768428;15.0948694
4164;Sveta Ana Municipality;201;SI;181;46.65;15.845278
4260;Sveta Trojica v Slovenskih Goricah Municipality;201;SI;204;46.5680809;15.8823064
4229;Sveti Andraž v Slovenskih Goricah Municipality;201;SI;182;46.5189747;15.9498262
4255;Sveti Jurij ob Ščavnici Municipality;201;SI;116;46.5687452;16.0222528
4328;Sveti Jurij v Slovenskih Goricah Municipality;201;SI;210;46.6170791;15.7804677
4273;Sveti Tomaž Municipality;201;SI;205;46.4835283;16.079442
4194;Tabor Municipality;201;SI;184;46.2107921;15.0174249
4312;Tišina Municipality;201;SI;010;46.6541884;16.0754781
4247;Tolmin Municipality;201;SI;128;46.1857188;13.7319838
4246;Trbovlje Municipality;201;SI;129;46.1503563;15.0453137
4214;Trebnje Municipality;201;SI;130;45.9080163;15.0131905
4153;Trnovska Vas Municipality;201;SI;185;46.5294035;15.8853118
4250;Tržič Municipality;201;SI;131;46.3593514;14.3006623
4334;Trzin Municipality;201;SI;186;46.1298241;14.5577637
4251;Turnišče Municipality;201;SI;132;46.6137504;16.32021
4267;Velika Polana Municipality;201;SI;187;46.5731715;16.3444126
4144;Velike Lašče Municipality;201;SI;134;45.8336591;14.6362363
4257;Veržej Municipality;201;SI;188;46.5841135;16.16208
4300;Videm Municipality;201;SI;135;46.363833;15.8781212
4196;Vipava Municipality;201;SI;136;45.8412674;13.9609613
4148;Vitanje Municipality;201;SI;137;46.3815323;15.2950687
4154;Vodice Municipality;201;SI;138;46.1896643;14.4938539
4245;Vojnik Municipality;201;SI;139;46.2920581;15.302058
4163;Vransko Municipality;201;SI;189;46.239006;14.9527249
4262;Vrhnika Municipality;201;SI;140;45.9502719;14.3276422
4226;Vuzenica Municipality;201;SI;141;46.5980836;15.1657237
4269;Zagorje ob Savi Municipality;201;SI;142;46.1345202;14.9964384
4258;Žalec Municipality;201;SI;190;46.2519712;15.1650072
4182;Zavrč Municipality;201;SI;143;46.35713;16.0477747
4256;Železniki Municipality;201;SI;146;46.2256377;14.1693617
4249;Žetale Municipality;201;SI;191;46.2742833;15.7913359
4192;Žiri Municipality;201;SI;147;46.0472499;14.1098451
4276;Žirovnica Municipality;201;SI;192;46.3954403;14.1539632
4342;Zreče Municipality;201;SI;144;46.4177786;15.3709431
4307;Žužemberk Municipality;201;SI;193;45.820035;14.9535919
4784;Central Province;202;SB;CE;0;0
4781;Choiseul Province;202;SB;CH;-7.0501494;156.9511459
4785;Guadalcanal Province;202;SB;GU;-9.5773284;160.1455805
4778;Honiara;202;SB;CT;-9.4456381;159.9728999
4780;Isabel Province;202;SB;IS;-8.0592353;159.1447081
4782;Makira-Ulawa Province;202;SB;MK;-10.5737447;161.8096941
4783;Malaita Province;202;SB;ML;-8.9446168;160.9071236
4787;Rennell and Bellona Province;202;SB;RB;-11.6131435;160.1693949
4779;Temotu Province;202;SB;TE;-10.686929;166.0623979
4786;Western Province;202;SB;WE;0;0
925;Awdal Region;203;SO;AW;10.6334285;43.329466
917;Bakool;203;SO;BK;4.3657221;44.0960311
927;Banaadir;203;SO;BN;2.1187375;45.3369459
930;Bari;203;SO;BR;41.1171432;16.8718715
926;Bay;203;SO;BY;37.0365534;-95.6174767
918;Galguduud;203;SO;GA;5.1850128;46.8252838
928;Gedo;203;SO;GE;3.5039227;42.2362435
915;Hiran;203;SO;HI;4.321015;45.2993862
924;Lower Juba;203;SO;JH;0.224021;41.6011814
921;Lower Shebelle;203;SO;SH;1.8766458;44.2479015
922;Middle Juba;203;SO;JD;2.0780488;41.6011814
923;Middle Shebelle;203;SO;SD;2.9250247;45.9039689
916;Mudug;203;SO;MU;6.5656726;47.7637565
920;Nugal;203;SO;NU;43.2793861;17.0339205
919;Sanaag Region;203;SO;SA;10.3938218;47.7637565
929;Togdheer Region;203;SO;TO;9.4460587;45.2993862
938;Eastern Cape;204;ZA;EC;-32.2968402;26.419389
932;Free State;204;ZA;FS;37.6858525;-97.2811256
936;Gauteng;204;ZA;GP;-26.2707593;28.1122679
935;KwaZulu-Natal;204;ZA;KZN;-28.5305539;30.8958242
933;Limpopo;204;ZA;LP;-23.4012946;29.4179324
937;Mpumalanga;204;ZA;MP;-25.565336;30.5279096
934;North West;204;ZA;NW;32.758852;-97.328806
931;Northern Cape;204;ZA;NC;-29.0466808;21.8568586
939;Western Cape;204;ZA;WC;-33.2277918;21.8568586
2092;Central Equatoria;206;SS;EC;4.6144063;31.2626366
2093;Eastern Equatoria;206;SS;EE;5.0692995;33.438353
2094;Jonglei State;206;SS;JG;7.1819619;32.3560952
2090;Lakes;206;SS;LK;37.1628255;-95.6911623
2088;Northern Bahr el Ghazal;206;SS;BN;8.5360449;26.7967849
2085;Unity;206;SS;UY;37.7871276;-122.4034079
2086;Upper Nile;206;SS;NU;9.8894202;32.7181375
2087;Warrap;206;SS;WR;8.0886238;28.6410641
2091;Western Bahr el Ghazal;206;SS;BW;8.6452399;25.2837585
2089;Western Equatoria;206;SS;EW;5.3471799;28.299435
1193;Andalusia;207;ES;AN;37.5442706;-4.7277528
1177;Aragon;207;ES;AR;41.5976275;-0.9056623
1160;Asturias;207;ES;AS;43.3613953;-5.8593267
1189;Ávila;207;ES;AV;40.6934511;-4.8935627
1174;Balearic Islands;207;ES;PM;39.3587759;2.7356328
1191;Basque Country;207;ES;PV;42.9896248;-2.6189273
1146;Burgos Province;207;ES;BU;42.3380758;-3.5812692
1185;Canary Islands;207;ES;CN;28.2915637;-16.6291304
1170;Cantabria;207;ES;CB;43.1828396;-3.9878427
1184;Castile and León;207;ES;CL;41.8356821;-4.3976357
1205;Castilla La Mancha;207;ES;CM;39.2795607;-3.097702
1203;Catalonia;207;ES;CT;41.5911589;1.5208624
1206;Ceuta;207;ES;CE;35.8893874;-5.3213455
1190;Extremadura;207;ES;EX;39.4937392;-6.0679194
1167;Galicia;207;ES;GA;42.5750554;-8.1338558
1171;La Rioja;207;ES;RI;42.2870733;-2.539603
1200;Léon;207;ES;LE;42.5987041;-5.5670839
1158;Madrid;207;ES;MD;40.4167515;-3.7038322
1159;Melilla;207;ES;ML;35.2922775;-2.9380973
1176;Murcia;207;ES;MC;38.1398141;-1.366216
1204;Navarra;207;ES;NC;42.6953909;-1.6760691
1157;Palencia Province;207;ES;P;42.0096832;-4.5287949
1147;Salamanca Province;207;ES;SA;40.9515263;-6.2375947
1192;Segovia Province;207;ES;SG;40.9429296;-4.1088942
1208;Soria Province;207;ES;SO;41.7665464;-2.4790306
1175;Valencia;207;ES;VC;39.4840108;-0.7532809
1183;Valladolid Province;207;ES;VA;41.6517375;-4.724495
1161;Zamora Province;207;ES;ZA;41.6095744;-5.8987139
2799;Ampara District;208;LK;52;7.2911685;81.6723761
2816;Anuradhapura District;208;LK;71;8.3318305;80.4029017
2790;Badulla District;208;LK;81;6.9934009;81.0549815
2818;Batticaloa District;208;LK;51;7.8292781;81.4718387
2798;Central Province;208;LK;2;0;0
2815;Colombo District;208;LK;11;6.9269557;79.8617306
2808;Eastern Province;208;LK;5;0;0
2792;Galle District;208;LK;31;6.057749;80.2175572
2804;Gampaha District;208;LK;12;7.0712619;80.0087746
2791;Hambantota District;208;LK;33;6.1535816;81.127149
2787;Jaffna District;208;LK;41;9.6930468;80.1651854
2789;Kalutara District;208;LK;13;6.6084686;80.1428584
2788;Kandy District;208;LK;21;7.2931588;80.6350107
2797;Kegalle District;208;LK;92;7.1204053;80.3213106
2793;Kilinochchi District;208;LK;42;9.3677971;80.3213106
2805;Mannar District;208;LK;43;8.9809531;79.9043975
2810;Matale District;208;LK;22;7.4659646;80.6234259
2806;Matara District;208;LK;32;5.9449348;80.5487997
2819;Monaragala District;208;LK;82;6.8727781;81.3506832
2814;Mullaitivu District;208;LK;45;9.2675388;80.8128254
2800;North Central Province;208;LK;7;8.1995638;80.6326916
2817;North Western Province;208;LK;6;7.7584091;80.1875065
2813;Northern Province;208;LK;4;0;0
2794;Nuwara Eliya District;208;LK;23;6.9606532;80.7692758
2812;Polonnaruwa District;208;LK;72;7.9395567;81.0003403
2796;Puttalam District;208;LK;62;8.0259915;79.8471272
2807;Ratnapura district;208;LK;91;6.7055168;80.3848389
2803;Sabaragamuwa Province;208;LK;9;6.7395941;80.365865
2801;Southern Province;208;LK;3;0;0
2795;Trincomalee District;208;LK;53;8.6013069;81.1196075
2811;Uva Province;208;LK;8;6.8427612;81.3399414
2809;Vavuniya District;208;LK;44;8.7594739;80.5000334
2802;Western Province;208;LK;1;0;0
885;Al Jazirah;209;SD;GZ;14.8859611;33.438353
886;Al Qadarif;209;SD;GD;14.024307;35.3685679
887;Blue Nile;209;SD;NB;47.598673;-122.334419
896;Central Darfur;209;SD;DC;14.3782747;24.9042208
892;East Darfur;209;SD;DE;14.3782747;24.9042208
884;Kassala;209;SD;KA;15.4581332;36.4039629
881;Khartoum;209;SD;KH;15.5006544;32.5598994
890;North Darfur;209;SD;DN;15.7661969;24.9042208
893;North Kordofan;209;SD;KN;13.8306441;29.4179324
895;Northern;209;SD;NO;38.063817;-84.4628648
880;Red Sea;209;SD;RS;20.280232;38.512573
891;River Nile;209;SD;NR;23.9727595;32.8749206
882;Sennar;209;SD;SI;13.567469;33.5672045
894;South Darfur;209;SD;DS;11.6488639;24.9042208
883;South Kordofan;209;SD;KS;11.1990192;29.4179324
888;West Darfur;209;SD;DW;12.8463561;23.0011989
889;West Kordofan;209;SD;GK;11.1990192;29.4179324
879;White Nile;209;SD;NW;9.3321516;31.46153
2846;Brokopondo District;210;SR;BR;4.7710247;-55.0493375
2839;Commewijne District;210;SR;CM;5.740211;-54.8731219
2842;Coronie District;210;SR;CR;5.6943271;-56.2929381
2845;Marowijne District;210;SR;MA;5.6268128;-54.2593118
2840;Nickerie District;210;SR;NI;5.5855469;-56.8311117
2841;Para District;210;SR;PR;5.4817318;-55.2259207
2843;Paramaribo District;210;SR;PM;5.8520355;-55.2038278
2848;Saramacca District;210;SR;SA;5.7240813;-55.6689636
2847;Sipaliwini District;210;SR;SI;3.6567382;-56.2035387
2844;Wanica District;210;SR;WA;5.7323762;-55.2701235
969;Hhohho District;212;SZ;HH;-26.1365662;31.3541631
970;Lubombo District;212;SZ;LU;-26.7851773;31.8107079
968;Manzini District;212;SZ;MA;-26.5081999;31.3713164
971;Shiselweni District;212;SZ;SH;-26.9827577;31.3541631
1537;Blekinge;213;SE;K;56.2783837;15.0180058
1534;Dalarna County;213;SE;W;61.0917012;14.6663653
1533;Gävleborg County;213;SE;X;61.3011993;16.1534214
1546;Gotland County;213;SE;I;57.4684121;18.4867447
1548;Halland County;213;SE;N;56.8966805;12.8033993
1550;Jönköping County;213;SE;F;57.3708434;14.3439174
1544;Kalmar County;213;SE;H;57.2350156;16.1849349
1542;Kronoberg County;213;SE;G;56.7183403;14.4114673
1538;Norrbotten County;213;SE;BD;66.8309216;20.3991966
1539;Örebro County;213;SE;T;59.535036;15.0065731
1536;Östergötland County;213;SE;E;58.3453635;15.5197844
1541;Skåne County;213;SE;M;55.9902572;13.5957692
1540;Södermanland County;213;SE;D;59.0336349;16.7518899
1551;Stockholm County;213;SE;AB;59.6024958;18.1384383
1545;Uppsala County;213;SE;C;60.0092262;17.2714588
1535;Värmland County;213;SE;S;59.7294065;13.2354024
1543;Västerbotten County;213;SE;AC;65.3337311;16.5161694
1552;Västernorrland County;213;SE;Y;63.4276473;17.7292444
1549;Västmanland County;213;SE;U;59.6713879;16.2158953
1547;Västra Götaland County;213;SE;O;58.2527926;13.0596425
1639;Aargau;214;CH;AG;47.3876664;8.2554295
1655;Appenzell Ausserrhoden;214;CH;AR;47.366481;9.3000916
1649;Appenzell Innerrhoden;214;CH;AI;47.3161925;9.4316573
1641;Basel-Landschaft;214;CH;BL;47.4418122;7.7644002
1645;canton of Bern;214;CH;BE;46.7988621;7.7080701
1640;Canton of Fribourg;214;CH;FR;46.6816748;7.1172635
1647;Canton of Geneva;214;CH;GE;46.2180073;6.1216925
1658;Canton of Jura;214;CH;JU;47.3444474;7.1430608
1663;Canton of Lucerne;214;CH;LU;47.0795671;8.1662445
1659;Canton of Neuchâtel;214;CH;NE;46.9899874;6.9292732
1654;Canton of Schaffhausen;214;CH;SH;47.7009364;8.568004
1662;Canton of Solothurn;214;CH;SO;47.3320717;7.6388385
1644;Canton of St. Gallen;214;CH;SG;47.1456254;9.3504332
1648;Canton of Valais;214;CH;VS;46.1904614;7.5449226
1651;Canton of Vaud;214;CH;VD;46.5613135;6.536765
1646;Canton of Zug;214;CH;ZG;47.1661505;8.5154749
1656;canton of Zürich;214;CH;ZH;47.359536;8.6356452
1661;Glarus;214;CH;GL;47.0411232;9.0679
1660;Graubünden;214;CH;GR;46.6569871;9.5780257
1652;Nidwalden;214;CH;NW;46.9267016;8.3849982
1650;Obwalden;214;CH;OW;46.877858;8.251249
1653;Schwyz;214;CH;SZ;47.0207138;8.6529884
1657;Thurgau;214;CH;TG;47.6037856;9.0557371
1643;Ticino;214;CH;TI;46.331734;8.8004529
1642;Uri;214;CH;UR;41.4860647;-71.5308537
2941;Al-Hasakah Governorate;215;SY;HA;36.405515;40.7969149
2944;Al-Raqqah Governorate;215;SY;RA;35.9594106;38.9981052
2946;Aleppo Governorate;215;SY;HL;36.2262393;37.4681396
2936;As-Suwayda Governorate;215;SY;SU;32.7989156;36.7819505
2939;Damascus Governorate;215;SY;DI;33.5151444;36.3931354
2945;Daraa Governorate;215;SY;DR;32.9248813;36.1762615
2937;Deir ez-Zor Governorate;215;SY;DY;35.2879798;40.3088626
2934;Hama Governorate;215;SY;HM;35.1887865;37.2115829
2942;Homs Governorate;215;SY;HI;34.2567123;38.3165725
2940;Idlib Governorate;215;SY;ID;35.8268798;36.6957216
2938;Latakia Governorate;215;SY;LA;35.6129791;36.0023225
2943;Quneitra Governorate;215;SY;QU;33.0776318;35.8934136
2935;Rif Dimashq Governorate;215;SY;RD;33.5167289;36.954107
2947;Tartus Governorate;215;SY;TA;35.0006652;36.0023225
3404;Changhua County;216;TW;CHA;24.0517963;120.5161352
3418;Chiayi City;216;TW;CYQ;23.4800751;120.4491113
3408;Chiayi County;216;TW;CYI;23.4518428;120.2554615
3417;Hsinchu;216;TW;HSZ;24.8138287;120.9674798
3423;Hsinchu County;216;TW;HSQ;24.8387226;121.0177246
3411;Hualien County;216;TW;HUA;23.9871589;121.6015714
3412;Kaohsiung;216;TW;KHH;22.6272784;120.3014353
3409;Kaohsiung County;216;TW;KHQ;22.6272784;120.3014353
3415;Kinmen;216;TW;KIN;24.3487792;118.3285644
3420;Lienchiang County;216;TW;LIE;26.1505556;119.9288889
3413;Miaoli County;216;TW;MIA;24.560159;120.8214265
3407;Nantou County;216;TW;NAN;23.9609981;120.9718638
3403;Penghu County;216;TW;PEN;23.5711899;119.5793157
3405;Pingtung County;216;TW;PIF;22.5519759;120.5487597
3406;Taichung;216;TW;TXG;24.1477358;120.6736482
3414;Taichung County;216;TW;TXQ;24.1477358;120.6736482
3421;Tainan;216;TW;TNN;22.9997281;120.2270277
3401;Tainan County;216;TW;TNQ;22.9997281;120.2270277
3422;Taipei;216;TW;TPE;25.0329694;121.5654177
3410;Taitung County;216;TW;TTT;22.7972447;121.0713702
3419;Taoyuan City;216;TW;TAO;24.9936281;121.3009798
3402;Yilan County;216;TW;ILA;24.7021073;121.7377502
3416;Yunlin County;216;TW;YUN;23.7092033;120.4313373
3397;districts of Republican Subordination;217;TJ;RA;39.0857902;70.2408325
3399;Gorno-Badakhshan Autonomous Province;217;TJ;GB;38.412732;73.087749
3398;Khatlon Province;217;TJ;KT;37.9113562;69.097023
3400;Sughd Province;217;TJ;SU;39.5155326;69.097023
1491;Arusha Region;218;TZ;01;-3.3869254;36.6829927
1490;Dar es Salaam Region;218;TZ;02;-6.792354;39.2083284
1466;Dodoma Region;218;TZ;03;-6.5738228;36.2630846
1481;Geita Region;218;TZ;27;-2.8242257;32.2653887
1489;Iringa Region;218;TZ;04;-7.7887442;35.5657862
1465;Kagera Region;218;TZ;05;-1.3001115;31.2626366
1482;Katavi Region;218;TZ;28;-6.3677125;31.2626366
1478;Kigoma Region;218;TZ;08;-4.8824092;29.6615055
1467;Kilimanjaro Region;218;TZ;09;-4.1336927;37.8087693
1483;Lindi Region;218;TZ;12;-9.2343394;38.3165725
1484;Manyara Region;218;TZ;26;-4.3150058;36.954107
1468;Mara Region;218;TZ;13;-1.7753538;34.1531947
1470;Morogoro Region;218;TZ;16;-8.8137173;36.954107
1476;Mtwara Region;218;TZ;17;-10.3398455;40.1657466
1479;Mwanza Region;218;TZ;18;-2.4671197;32.8986812
1480;Njombe Region;218;TZ;29;-9.2422632;35.1268781
1488;North Pemba Region;218;TZ;06;-5.0319352;39.7755571
1485;Pwani Region;218;TZ;19;-7.3237714;38.8205454
1477;Rukwa Region;218;TZ;20;-8.0109444;31.4456179
1486;Ruvuma Region;218;TZ;21;-10.6878717;36.2630846
1463;Shinyanga Region;218;TZ;22;-3.6809961;33.4271403
1464;Simiyu Region;218;TZ;30;-2.8308738;34.1531947
1474;Singida Region;218;TZ;23;-6.7453352;34.1531947
1472;South Pemba Region;218;TZ;10;-5.3146961;39.7549511
1469;Tabora Region;218;TZ;24;-5.0342138;32.8084496
1487;Tanga Region;218;TZ;25;-5.3049789;38.3165725
1471;Zanzibar Central/South Region;218;TZ;11;-6.2642851;39.4450281
1473;Zanzibar North Region;218;TZ;07;-5.9395093;39.2791011
1475;Zanzibar Urban/West Region;218;TZ;15;-6.2298136;39.2583293
3523;Amnat Charoen;219;TH;37;15.8656783;104.6257774
3519;Ang Thong;219;TH;15;14.5896054;100.455052
3554;Bangkok;219;TH;10;13.7563309;100.5017651
3533;Bueng Kan;219;TH;38;18.3609104;103.6464463
3534;Buri Ram;219;TH;31;14.9951003;103.1115915
3552;Chachoengsao;219;TH;24;13.6904194;101.0779596
3522;Chai Nat;219;TH;18;15.1851971;100.125125
3486;Chanthaburi;219;TH;22;12.6112485;102.1037806
3491;Chiang Mai;219;TH;50;18.7883439;98.9853008
3498;Chiang Rai;219;TH;57;19.9104798;99.840576
3513;Chon Buri;219;TH;20;13.3611431;100.9846717
3526;Chumphon;219;TH;86;10.4930496;99.1800199
3550;Kalasin;219;TH;46;16.438508;103.5060994
3516;Kamphaeng Phet;219;TH;62;16.4827798;99.5226618
3511;Kanchanaburi;219;TH;71;14.1011393;99.4179431
3485;Khon Kaen;219;TH;40;16.4321938;102.8236214
3478;Krabi;219;TH;81;8.0862997;98.9062835
3544;Lampang;219;TH;52;18.2855395;99.5127895
3483;Lamphun;219;TH;51;18.5744606;99.0087221
3509;Loei;219;TH;42;17.4860232;101.7223002
3543;Lopburi;219;TH;16;14.7995081;100.6533706
3505;Mae Hong Son;219;TH;58;19.3020296;97.9654368
3517;Maha Sarakham;219;TH;44;16.0132015;103.1615169
3546;Mukdahan;219;TH;49;16.5435914;104.7024121
3535;Nakhon Nayok;219;TH;26;14.2069466;101.2130511
3503;Nakhon Pathom;219;TH;73;13.8140293;100.0372929
3548;Nakhon Phanom;219;TH;48;17.392039;104.7695508
3497;Nakhon Ratchasima;219;TH;30;14.9738493;102.083652
3492;Nakhon Sawan;219;TH;60;15.6987382;100.11996
3520;Nakhon Si Thammarat;219;TH;80;8.4324831;99.9599033
3530;Nan;219;TH;55;45.522208;-122.9863281
3553;Narathiwat;219;TH;96;6.4254607;101.8253143
3480;Nong Bua Lam Phu;219;TH;39;17.2218247;102.4260368
3484;Nong Khai;219;TH;43;17.8782803;102.7412638
3495;Nonthaburi;219;TH;12;13.8591084;100.5216508
3500;Pathum Thani;219;TH;13;14.0208391;100.5250276
3540;Pattani;219;TH;94;6.7618308;101.3232549
3507;Pattaya;219;TH;S;12.9235557;100.8824551
3549;Phang Nga;219;TH;82;8.4501414;98.5255317
3488;Phatthalung;219;TH;93;7.6166823;100.0740231
3538;Phayao;219;TH;56;19.2154367;100.2023692
3515;Phetchabun;219;TH;67;16.301669;101.1192804
3532;Phetchaburi;219;TH;76;12.9649215;99.6425883
3514;Phichit;219;TH;66;16.2740876;100.3346991
3506;Phitsanulok;219;TH;65;16.8211238;100.2658516
3494;Phra Nakhon Si Ayutthaya;219;TH;14;14.3692325;100.5876634
3528;Phrae;219;TH;54;18.1445774;100.1402831
3536;Phuket;219;TH;83;7.8804479;98.3922504
3542;Prachin Buri;219;TH;25;14.0420699;101.6600874
3508;Prachuap Khiri Khan;219;TH;77;11.7938389;99.7957564
3479;Ranong;219;TH;85;9.9528702;98.6084641
3499;Ratchaburi;219;TH;70;13.5282893;99.8134211
3518;Rayong;219;TH;21;12.6813957;101.2816261
3510;Roi Et;219;TH;45;16.0538196;103.6520036
3529;Sa Kaeo;219;TH;27;13.824038;102.0645839
3501;Sakon Nakhon;219;TH;47;17.1664211;104.1486055
3481;Samut Prakan;219;TH;11;13.5990961;100.5998319
3504;Samut Sakhon;219;TH;74;13.5475216;100.2743956
3502;Samut Songkhram;219;TH;75;13.4098217;100.0022645
3487;Saraburi;219;TH;19;14.5289154;100.9101421
3537;Satun;219;TH;91;6.6238158;100.0673744
3547;Si Sa Ket;219;TH;33;15.1186009;104.3220095
3490;Sing Buri;219;TH;17;14.8936253;100.3967314
3539;Songkhla;219;TH;90;7.1897659;100.5953813
3545;Sukhothai;219;TH;64;43.6485556;-79.3746639
3524;Suphanburi;219;TH;72;14.4744892;100.1177128
3482;Surat Thani;219;TH;84;9.1341949;99.3334198
3531;Surin;219;TH;32;37.0358271;-95.6276367
3525;Tak;219;TH;63;45.0299646;-93.1049815
3541;Trang;219;TH;92;7.5644833;99.6239334
3496;Trat;219;TH;23;12.2427563;102.5174734
3512;Ubon Ratchathani;219;TH;34;15.2448453;104.8472995
3527;Udon Thani;219;TH;41;17.3646969;102.8158924
3551;Uthai Thani;219;TH;61;15.3835001;100.0245527
3489;Uttaradit;219;TH;53;17.6200886;100.0992942
3493;Yala;219;TH;95;44.0579117;-123.1653848
3521;Yasothon;219;TH;35;15.792641;104.1452827
2575;Centrale Region;220;TG;C;8.6586029;1.0586135
2579;Kara Region;220;TG;K;9.7216393;1.0586135
2576;Maritime;220;TG;M;41.6551493;-83.5278467
2577;Plateaux Region;220;TG;P;7.6101378;1.0586135
2578;Savanes Region;220;TG;S;10.5291781;0.5257823
3913;Haʻapai;222;TO;02;-19.75;-174.366667
3915;ʻEua;222;TO;01;37.09024;-95.712891
3914;Niuas;222;TO;03;-15.9594;-173.783
3912;Tongatapu;222;TO;04;-21.1465968;-175.2515482
3911;Vavaʻu;222;TO;05;-18.622756;-173.9902982
3362;Arima;223;TT;ARI;46.7931604;-71.2584311
3366;Chaguanas;223;TT;CHA;10.5168387;-61.4114482
3354;Couva-Tabaquite-Talparo Regional Corporation;223;TT;CTT;10.4297145;-61.373521
3367;Diego Martin Regional Corporation;223;TT;DMN;10.7362286;-61.5544836
3355;Eastern Tobago;223;TT;ETO;11.2979348;-60.5588524
3365;Penal-Debe Regional Corporation;223;TT;PED;10.1337402;-61.4435474
3360;Point Fortin;223;TT;PTF;10.1702737;-61.6713386
3363;Port of Spain;223;TT;POS;10.6603196;-61.5085625
3368;Princes Town Regional Corporation;223;TT;PRT;10.1786746;-61.2801996
3356;Rio Claro-Mayaro Regional Corporation;223;TT;MRC;10.2412832;-61.0937206
3359;San Fernando;223;TT;SFO;34.2819461;-118.4389719
3357;San Juan-Laventille Regional Corporation;223;TT;SJL;10.6908578;-61.4552213
3361;Sangre Grande Regional Corporation;223;TT;SGE;10.5852939;-61.1315813
3364;Siparia Regional Corporation;223;TT;SIP;10.1245626;-61.5603244
3358;Tunapuna-Piarco Regional Corporation;223;TT;TUP;10.6859096;-61.3035248
3353;Western Tobago;223;TT;WTO;11.1897072;-60.7795452
2550;Ariana Governorate;224;TN;12;36.9922751;10.1255164
2566;Ben Arous Governorate;224;TN;13;36.6435606;10.2151578
2551;Bizerte Governorate;224;TN;23;37.1609397;9.634135
2558;Gabès Governorate;224;TN;81;33.9459648;9.7232673
2556;Gafsa Governorate;224;TN;71;34.3788505;8.6600586
2552;Jendouba Governorate;224;TN;32;36.7181862;8.7481167
2564;Kairouan Governorate;224;TN;41;35.6711663;10.1005469
2570;Kasserine Governorate;224;TN;42;35.0809148;8.6600586
2572;Kassrine;224;TN;31;35.1722716;8.8307626
2562;Kebili Governorate;224;TN;73;33.7071551;8.9714623
2561;Kef Governorate;224;TN;33;36.1230512;8.6600586
2568;Mahdia Governorate;224;TN;53;35.3352558;10.8903099
2555;Manouba Governorate;224;TN;14;36.8446504;9.8571416
2560;Medenine Governorate;224;TN;82;33.2280565;10.8903099
2553;Monastir Governorate;224;TN;52;35.7642515;10.8112885
2557;Sfax Governorate;224;TN;61;34.8606581;10.3497895
2567;Sidi Bouzid Governorate;224;TN;43;35.0354386;9.4839392
2563;Siliana Governorate;224;TN;34;36.0887208;9.3645335
2571;Sousse Governorate;224;TN;51;35.9022267;10.3497895
2559;Tataouine Governorate;224;TN;83;32.1344122;10.0807298
2569;Tozeur Governorate;224;TN;72;33.9789491;8.0465185
2554;Tunis Governorate;224;TN;11;36.8374946;10.1927389
2565;Zaghouan Governorate;224;TN;22;36.4091188;10.1423172
2212;Adana Province;225;TR;01;37.2612315;35.3905046
2155;Adıyaman Province;225;TR;02;37.9078291;38.4849923
2179;Afyonkarahisar Province;225;TR;03;38.7391099;30.7120023
2193;Ağrı Province;225;TR;04;39.6269218;43.0215965
2210;Aksaray Province;225;TR;68;38.3352043;33.9750018
2161;Amasya Province;225;TR;05;40.6516608;35.9037966
2217;Ankara Province;225;TR;06;39.7805245;32.7181375
2169;Antalya Province;225;TR;07;37.0951672;31.0793705
2185;Ardahan Province;225;TR;75;41.1112964;42.7831674
2191;Artvin Province;225;TR;08;41.078664;41.7628223
2187;Aydın Province;225;TR;09;37.8117033;28.4863963
2175;Balıkesir Province;225;TR;10;39.7616782;28.1122679
2148;Bartın Province;225;TR;74;41.5810509;32.4609794
2194;Batman Province;225;TR;72;37.8362496;41.3605739
2177;Bayburt Province;225;TR;69;40.26032;40.228048
2221;Bilecik Province;225;TR;11;40.0566555;30.0665236
2153;Bingöl Province;225;TR;12;39.0626354;40.7696095
2215;Bitlis Province;225;TR;13;38.6523133;42.4202028
2172;Bolu Province;225;TR;14;40.5759766;31.5788086
2209;Burdur Province;225;TR;15;37.4612669;30.0665236
2163;Bursa Province;225;TR;16;40.0655459;29.2320784
2216;Çanakkale Province;225;TR;17;40.0510104;26.9852422
2168;Çankırı Province;225;TR;18;40.5369073;33.5883893
2173;Çorum Province;225;TR;19;40.4998211;34.5986263
2157;Denizli Province;225;TR;20;37.6128395;29.2320784
